LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
23500,37858.0,60890.0,DebtCon,Other,2.0,0.0,0.0,110.05727377,0.0,17.0,19.268439553
23500,65587.0,87101.0,DebtCon,Other,3.0,0.0,0.0,83.238000041,2.0,30.0,32.031678369
23500,94109.0,97194.0,DebtCon,ProfExe,1.0,1.0,0.0,116.81864817,0.0,20.0,35.866116431
23500,,66217.0,DebtCon,Other,24.0,0.0,1.0,122.14755148,1.0,8.0,20.17202126
23500,147696.0,118200.0,Unknown,ProfExe,4.0,0.0,0.0,103.67278586,2.0,34.0,30.361711413
23500,86144.0,138953.0,DebtCon,Other,13.0,0.0,0.0,110.05419832,3.0,15.0,41.841690898
23600,30758.0,57280.0,DebtCon,Other,13.0,0.0,0.0,104.39569049,2.0,24.0,31.120398625
23600,87875.0,139025.0,DebtCon,Other,10.0,0.0,0.0,112.91251455,2.0,15.0,38.505897277
23600,,68208.0,DebtCon,Other,26.0,0.0,0.0,119.58590128,0.0,8.0,20.818255542
23700,43712.0,75191.0,DebtCon,Office,6.0,0.0,0.0,50.717534833,2.0,18.0,37.10325125
23700,,46665.0,DebtCon,Other,,,,85.128353796,,12.0,24.991359419
23700,46910.0,75136.0,DebtCon,Other,10.0,0.0,0.0,119.23120438,1.0,19.0,43.829588004
23800,,71798.0,HomeImp,Office,6.0,0.0,0.0,119.71195475,2.0,5.0,19.624527791
23800,45279.0,68939.0,DebtCon,Other,6.0,0.0,0.0,77.228821947,1.0,19.0,35.5214873
23800,55753.0,87971.0,HomeImp,Other,1.0,0.0,0.0,56.667099395,0.0,13.0,64.775727757
23800,9124.0,41900.0,DebtCon,Other,28.0,0.0,2.0,120.73333333,1.0,16.0,
23800,46884.0,68142.0,DebtCon,Other,8.0,0.0,0.0,59.405775058,1.0,18.0,35.696636225
23800,44372.0,67279.0,DebtCon,Other,6.0,0.0,0.0,75.813971337,2.0,19.0,36.529569478
24000,16997.0,45000.0,DebtCon,Other,25.0,0.0,0.0,118.66666667,1.0,11.0,
24000,59300.0,88000.0,DebtCon,Other,16.0,0.0,0.0,97.933333333,1.0,17.0,
24000,18655.0,48800.0,HomeImp,Other,3.0,0.0,0.0,65.966666667,3.0,12.0,
24100,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,4.0,36.5,0.0,12.0,
24100,,49433.0,DebtCon,Other,,,,83.099726126,,13.0,26.148970181
24200,92572.0,121310.0,HomeImp,Mgr,9.0,0.0,0.0,117.04550066,1.0,24.0,30.482780029
24200,49798.0,67458.0,DebtCon,Other,6.0,0.0,0.0,68.931110225,2.0,18.0,36.46436586
24200,68477.0,91598.0,DebtCon,Other,16.0,0.0,0.0,88.665201262,0.0,17.0,32.523092223
24200,63229.0,89394.0,DebtCon,Other,15.0,0.0,0.0,84.668791549,0.0,16.0,35.604886706
24300,50826.0,68199.0,DebtCon,Other,7.0,0.0,0.0,71.1819889,1.0,19.0,36.496201084
24300,21660.0,48475.0,DebtCon,Other,26.0,0.0,0.0,102.78283553,0.0,10.0,23.247958281
24400,88000.0,119100.0,HomeImp,Other,12.0,0.0,0.0,84.233333333,5.0,19.0,
24400,50317.0,71327.0,DebtCon,Other,6.0,0.0,0.0,45.485801767,1.0,18.0,37.014140786
24400,26366.0,54775.0,DebtCon,Other,13.0,0.0,0.0,101.63623493,2.0,24.0,29.095881268
24400,,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,
24400,65233.0,96473.0,DebtCon,Other,15.0,0.0,0.0,80.098690968,1.0,17.0,35.442946765
24500,33537.0,57048.0,DebtCon,Other,14.0,0.0,0.0,99.376132515,1.0,24.0,28.495004812
24500,62490.0,97467.0,DebtCon,Other,14.0,0.0,0.0,96.972678724,1.0,17.0,34.975655027
24500,95736.0,134000.0,HomeImp,Mgr,1.5,0.0,1.0,122.5,2.0,20.0,
24500,52000.0,84915.0,DebtCon,Office,0.4,0.0,1.0,93.166666667,0.0,23.0,
24500,,51623.0,DebtCon,Other,,,,91.862388359,,12.0,28.879570662
24500,82756.0,122917.0,DebtCon,ProfExe,11.0,0.0,1.0,108.65014117,0.0,18.0,26.127436677
24500,,35543.0,HomeImp,Other,21.0,0.0,0.0,83.111988152,1.0,15.0,29.855633501
24600,83099.0,113245.0,DebtCon,ProfExe,9.0,0.0,1.0,122.74921636,0.0,19.0,28.125731087
24600,71862.0,94704.0,DebtCon,Other,1.0,0.0,0.0,93.261713389,2.0,29.0,35.290583198
24700,23231.0,54024.0,DebtCon,Other,24.0,0.0,0.0,118.15409152,0.0,11.0,23.265224918
24700,79347.0,108238.0,DebtCon,Other,0.0,1.0,0.0,45.62588779,6.0,49.0,46.996034289
24700,44306.0,74197.0,DebtCon,Other,5.0,0.0,0.0,73.715250636,1.0,18.0,35.441570262
24800,,45167.0,DebtCon,Other,,,,84.735617935,,12.0,28.457018931
24800,43287.0,72898.0,DebtCon,Other,8.0,0.0,0.0,87.01103562,1.0,18.0,34.0310957
24800,64537.0,93212.0,DebtCon,ProfExe,7.0,1.0,1.0,120.35142038,4.0,25.0,34.686088674
24900,46116.0,77519.0,DebtCon,Other,9.0,0.0,0.0,120.08355192,1.0,19.0,42.929509267
24900,62191.0,83694.0,HomeImp,Other,3.0,0.0,0.0,55.937512295,0.0,14.0,62.110721871
24900,,48291.0,DebtCon,Other,,,,94.078377582,,12.0,25.617845725
25000,60504.0,93907.0,DebtCon,Office,1.0,0.0,0.0,99.993715323,0.0,23.0,33.490354241
25000,,62619.0,DebtCon,Other,26.0,0.0,0.0,112.96748332,0.0,8.0,21.263805377
25000,23900.0,55700.0,Unknown,Office,2.5,0.0,0.0,116.63333333,2.0,7.0,
25000,19600.0,71000.0,DebtCon,Other,,2.0,2.0,93.333333333,2.0,26.0,
25000,188545.0,241279.0,DebtCon,Other,9.0,0.0,0.0,102.5,2.0,26.0,
25000,70150.0,,DebtCon,Office,4.0,2.0,,104.53333333,0.0,7.0,
25000,69300.0,111800.0,DebtCon,Other,5.0,0.0,0.0,95.366666667,2.0,32.0,
25000,127491.0,178453.0,DebtCon,Mgr,1.0,,,120.4,,39.0,
25000,46451.0,89600.0,DebtCon,Office,10.0,1.0,2.0,95.366666667,2.0,15.0,
25000,71081.0,112500.0,DebtCon,Mgr,3.0,2.0,0.0,87.2,1.0,27.0,
25000,26743.0,57000.0,DebtCon,Other,2.0,0.0,0.0,90.6,3.0,19.0,
25000,110676.0,,DebtCon,Sales,8.0,2.0,0.0,119.36666667,0.0,6.0,
25000,82000.0,128325.0,DebtCon,Mgr,,0.0,1.0,10.133333333,,41.0,
25000,90000.0,128000.0,DebtCon,Other,10.0,1.0,1.0,73.033333333,5.0,40.0,
25000,,48700.0,DebtCon,ProfExe,11.0,0.0,3.0,41.566666667,3.0,6.0,
25000,191600.0,231000.0,DebtCon,Other,,,3.0,106.8,1.0,27.0,
25000,59841.0,108620.0,Unknown,Self,20.0,0.0,0.0,101.46666667,0.0,4.0,
25000,86000.0,120000.0,DebtCon,Mgr,6.0,2.0,1.0,105.53333333,8.0,16.0,
25000,11300.0,154340.0,DebtCon,Other,19.0,1.0,5.0,119.66666667,1.0,21.0,
25000,39000.0,72500.0,DebtCon,Other,3.0,0.0,1.0,114.66666667,3.0,22.0,
25000,112000.0,157000.0,DebtCon,Office,5.5,0.0,0.0,63.9,3.0,9.0,
25000,75110.0,114208.0,DebtCon,Mgr,3.0,2.0,0.0,83.052647472,1.0,27.0,45.743949059
25000,,45764.0,DebtCon,Other,,,,107.14476083,,12.0,27.779905337
25000,135501.0,184613.0,DebtCon,Mgr,0.0,,,119.53052541,,39.0,30.65881623
25000,,35000.0,DebtCon,Other,10.0,1.0,,88.933333333,,14.0,
25100,21490.0,71571.0,DebtCon,Other,,1.0,1.0,101.92513294,1.0,25.0,30.444119256
25100,23269.0,75668.0,DebtCon,Other,,2.0,1.0,73.317884984,2.0,25.0,28.165930143
25100,73398.0,115065.0,DebtCon,Other,5.0,0.0,0.0,88.606337474,2.0,31.0,42.050244454
25100,24205.0,54464.0,DebtCon,Other,25.0,0.0,0.0,116.44076966,0.0,11.0,22.459369364
25200,22773.0,72541.0,DebtCon,Other,,1.0,2.0,92.583557,1.0,26.0,30.420914823
25200,55823.0,90658.0,DebtCon,Office,0.0,0.0,0.0,85.314143075,0.0,22.0,35.571294933
25300,,33975.0,HomeImp,Other,23.0,0.0,0.0,79.163259538,2.0,14.0,27.179225539
25400,61907.0,87133.0,DebtCon,Office,0.0,0.0,1.0,81.49211941,0.0,22.0,34.36469831
25400,83943.0,129189.0,DebtCon,Mgr,,1.0,1.0,5.2433410438,,41.0,42.93355731
25400,62906.0,96327.0,DebtCon,Other,17.0,0.0,0.0,110.62012706,1.0,16.0,33.760748359
25400,,45369.0,DebtCon,Other,,,,87.26384702,,12.0,27.529497704
25500,,31777.0,HomeImp,Other,23.0,0.0,0.0,82.293507238,3.0,15.0,28.078994114
25500,79689.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,114.96849873,0.0,19.0,26.484886371
25500,26603.0,64347.0,Unknown,Office,1.0,0.0,0.0,117.43236504,1.0,6.0,39.257912029
25500,,44707.0,DebtCon,Other,,,,95.595496082,,12.0,27.503570973
25500,32458.0,52329.0,DebtCon,Other,15.0,0.0,0.0,105.7836806,2.0,24.0,29.866278228
25500,,43031.0,DebtCon,Other,,,,89.169267306,,13.0,28.865282118
25600,,51974.0,DebtCon,Other,,,,100.67686562,,13.0,28.116067418
25600,196689.0,247025.0,DebtCon,Other,8.0,0.0,0.0,105.42535396,1.0,25.0,42.670275302
25600,111000.0,153000.0,DebtCon,ProfExe,7.0,0.0,0.0,112.63333333,3.0,27.0,
25600,50910.0,87358.0,DebtCon,Other,19.0,2.0,0.0,104.40647219,0.0,27.0,42.677450653
25600,76102.0,119391.0,DebtCon,Other,5.0,0.0,0.0,87.625382168,1.0,32.0,40.929954323
25700,31333.0,56733.0,DebtCon,Other,13.0,0.0,0.0,97.086150555,2.0,25.0,30.619786755
25700,32039.0,54499.0,DebtCon,Other,15.0,0.0,0.0,114.8074121,2.0,24.0,31.142957048
25700,189995.0,250814.0,DebtCon,Other,9.0,0.0,0.0,100.80094267,1.0,25.0,41.00583277
25700,26059.0,51800.0,DebtCon,Other,24.0,0.0,0.0,118.03113124,0.0,10.0,23.085478541
25700,197425.0,242602.0,DebtCon,Other,8.0,0.0,0.0,102.96034553,2.0,26.0,41.277127172
25700,23047.0,76575.0,DebtCon,Other,,2.0,1.0,104.5662029,2.0,26.0,29.296633491
25800,,51824.0,DebtCon,Other,,,,89.599815077,,12.0,28.546478459
25900,42105.0,73249.0,DebtCon,Other,2.0,0.0,0.0,109.21115611,3.0,22.0,31.809085921
25900,118965.0,154728.0,DebtCon,ProfExe,8.0,0.0,0.0,101.19760679,3.0,26.0,32.598401872
25900,,33888.0,HomeImp,Other,24.0,0.0,0.0,73.858496717,2.0,14.0,28.243062567
25900,58000.0,95000.0,Unknown,Self,3.0,0.0,1.0,34.666666667,6.0,28.0,
25900,56784.0,91401.0,DebtCon,Office,2.0,0.0,1.0,90.16369704,0.0,23.0,34.098931734
25900,58693.0,86469.0,DebtCon,Office,1.0,0.0,1.0,94.12956341,0.0,23.0,32.127562739
25900,21852.0,57518.0,HomeImp,Other,2.0,0.0,0.0,80.168479422,2.0,11.0,31.983686037
25900,61064.0,94714.0,DebtCon,Office,2.0,0.0,0.0,98.809374842,0.0,23.0,34.565944252
26100,,36277.0,DebtCon,Other,9.0,0.0,,79.331459835,,13.0,20.517146277
26100,,35271.0,DebtCon,Other,9.0,0.0,,96.528316157,,14.0,23.318650008
26100,73525.0,,DebtCon,Office,3.0,1.0,,106.65229841,0.0,6.0,22.508172514
26200,75096.0,120859.0,DebtCon,Other,4.0,0.0,0.0,107.17711768,2.0,31.0,38.552978748
26200,77952.0,113285.0,DebtCon,Other,5.0,0.0,0.0,90.016091544,1.0,31.0,39.39066028
26200,189252.0,241754.0,DebtCon,Other,9.0,0.0,0.0,97.314887744,2.0,25.0,40.312697726
26300,,37310.0,HomeImp,Other,26.0,0.0,0.0,92.855129432,2.0,15.0,27.217028651
26300,,51055.0,DebtCon,Other,,,,70.253394593,,14.0,28.207435743
26300,,45913.0,DebtCon,Other,,,,92.577224078,,13.0,27.924000892
26300,,43472.0,DebtCon,Other,,,,90.080326966,,12.0,28.688500322
26300,25530.0,79885.0,DebtCon,Other,,1.0,1.0,105.6387889,2.0,26.0,29.928636834
26300,189302.0,249773.0,DebtCon,Other,7.0,0.0,0.0,106.60930741,1.0,26.0,42.769386705
26400,134642.0,182719.0,DebtCon,Mgr,0.0,,,122.45686327,,39.0,32.698800459
26400,196412.0,250164.0,DebtCon,Other,9.0,0.0,0.0,97.278349271,1.0,26.0,42.334245998
26500,29751.0,57501.0,Unknown,Office,1.0,0.0,0.0,114.35918901,2.0,7.0,37.075471865
26500,23742.0,77878.0,DebtCon,Other,,2.0,1.0,99.37716841,2.0,26.0,28.876723751
26500,,38964.0,DebtCon,Other,11.0,1.0,,102.75290244,,14.0,20.353582085
26500,34678.0,68000.0,DebtCon,Mgr,14.0,1.0,0.0,88.3,6.0,16.0,
26500,76599.0,119041.0,DebtCon,Other,4.0,0.0,0.0,97.265658469,1.0,31.0,40.12650973
26600,78491.0,121598.0,DebtCon,Other,4.0,1.0,0.0,84.583010054,1.0,33.0,41.342343086
26700,40785.0,75601.0,DebtCon,Mgr,14.0,1.0,0.0,98.240520895,5.0,15.0,34.154228193
26700,18590.0,53462.0,DebtCon,Other,25.0,0.0,0.0,111.99557084,1.0,11.0,22.959806769
26800,89146.0,128923.0,DebtCon,Mgr,7.0,2.0,1.0,114.46195526,7.0,16.0,2.8302971697
26800,35485.0,74949.0,DebtCon,Mgr,14.0,0.0,0.0,84.766624812,5.0,15.0,36.191458547
26900,,35397.0,DebtCon,Other,7.0,0.0,,85.250840722,,13.0,20.837255468
26900,57414.0,92916.0,DebtCon,Office,0.0,0.0,0.0,70.281905709,0.0,22.0,34.396301781
26900,69000.0,106500.0,DebtCon,Sales,0.6,0.0,1.0,115.7,2.0,19.0,
26900,67144.0,92923.0,DebtCon,Other,16.0,0.0,0.0,89.112173485,1.0,17.0,32.791478032
26900,54071.0,85557.0,DebtCon,Office,0.0,0.0,2.0,91.209976228,0.0,22.0,34.597191903
27000,77910.0,117590.0,DebtCon,Other,4.0,0.0,0.0,91.874211097,2.0,31.0,38.497154977
27000,13718.0,35684.0,DebtCon,Other,16.0,2.0,0.0,122.29444677,1.0,18.0,24.355759583
27000,,38441.0,DebtCon,Other,8.0,1.0,,85.179503348,,14.0,23.691176013
27000,,38356.0,DebtCon,Other,8.0,0.0,,87.474223059,,13.0,20.927415374
27100,44095.0,77587.0,DebtCon,Mgr,14.0,1.0,0.0,92.140029015,6.0,15.0,33.535547201
27100,24494.0,77479.0,DebtCon,Other,,1.0,1.0,101.3129167,1.0,26.0,31.124553856
27100,,31681.0,HomeImp,Other,23.0,0.0,0.0,92.514030362,2.0,15.0,29.741908938
27100,33649.0,63214.0,Unknown,Office,2.0,0.0,0.0,113.03673652,2.0,6.0,37.837863874
27100,20479.0,46735.0,DebtCon,Other,24.0,0.0,0.0,103.81628973,0.0,10.0,24.258677221
27100,118200.0,159739.0,DebtCon,ProfExe,6.0,0.0,1.0,117.15216054,3.0,27.0,34.206008445
27100,20497.0,74244.0,DebtCon,Other,,1.0,2.0,93.060342618,1.0,25.0,27.361339812
27300,72314.0,118839.0,DebtCon,Other,5.0,0.0,0.0,99.693832459,1.0,31.0,42.343420263
27300,53223.0,86696.0,DebtCon,Office,0.0,0.0,0.0,96.070687876,0.0,22.0,34.517790505
27300,37636.0,73328.0,DebtCon,Mgr,12.0,0.0,0.0,80.792693759,6.0,16.0,34.268228014
27300,,37531.0,HomeImp,Other,22.0,0.0,0.0,82.660269477,2.0,14.0,29.609847557
27300,,43277.0,DebtCon,Other,9.0,0.0,,101.88661478,,14.0,20.808196179
27400,,39858.0,DebtCon,Other,11.0,1.0,,87.379007649,,14.0,20.588214357
27400,195497.0,246354.0,DebtCon,Other,8.0,0.0,0.0,89.264427411,1.0,25.0,39.664822994
27500,,40807.0,DebtCon,Other,8.0,1.0,,95.533519165,,13.0,20.39892362
27500,69579.0,117799.0,DebtCon,Other,5.0,0.0,0.0,84.373124498,2.0,32.0,38.862120807
27500,97601.0,136546.0,DebtCon,Other,9.0,0.0,0.0,80.497147072,5.0,39.0,
27500,23439.0,47177.0,DebtCon,Other,25.0,0.0,0.0,112.89450731,0.0,11.0,23.022894085
27600,60039.0,86166.0,DebtCon,Office,0.0,0.0,0.0,100.94932169,0.0,23.0,33.820934036
27600,64818.0,91915.0,DebtCon,Other,16.0,0.0,0.0,99.604607809,0.0,17.0,32.461144333
27600,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,98.521771002,0.0,23.0,34.760575409
27600,129311.0,188143.0,DebtCon,Mgr,1.0,,,122.51688476,,39.0,30.474173738
27600,74964.0,118507.0,DebtCon,Other,5.0,0.0,0.0,91.711246204,1.0,32.0,39.146755766
27700,61396.0,111627.0,Unknown,Self,20.0,0.0,0.0,87.002500108,0.0,4.0,84.61388869
27700,25947.0,49836.0,DebtCon,Other,24.0,0.0,0.0,120.02585206,0.0,10.0,23.810173362
27700,77886.0,114494.0,DebtCon,ProfExe,9.0,0.0,0.0,118.47135379,0.0,18.0,28.344078391
27700,,42515.0,DebtCon,Other,11.0,1.0,,95.043074141,,13.0,20.209037687
27700,35132.0,71456.0,DebtCon,Mgr,13.0,0.0,0.0,84.874967196,5.0,16.0,35.650730315
27800,64804.0,97553.0,DebtCon,Other,15.0,1.0,0.0,105.09866375,1.0,17.0,32.177861062
27900,55859.0,92179.0,DebtCon,Office,0.0,0.0,1.0,94.932544383,0.0,23.0,33.09789894
27900,69589.0,115061.0,DebtCon,Other,5.0,0.0,0.0,97.8638453,1.0,32.0,41.473971731
27900,62264.0,39604.0,DebtCon,Sales,10.0,3.0,1.0,118.77826456,7.0,23.0,48.077531472
27900,113843.0,156282.0,DebtCon,ProfExe,7.0,0.0,0.0,109.95962619,2.0,27.0,33.942464847
27900,90694.0,121543.0,DebtCon,Mgr,5.0,2.0,1.0,107.04625061,8.0,15.0,0.8381175254
28000,77322.0,118082.0,DebtCon,Other,7.0,0.0,0.0,80.658093685,1.0,31.0,38.815438401
28000,68000.0,106000.0,HomeImp,Other,6.0,,,114.7,11.0,21.0,
28000,28042.0,63500.0,DebtCon,ProfExe,14.0,2.0,4.0,121.73333333,4.0,28.0,
28100,72100.0,112000.0,DebtCon,ProfExe,20.0,4.0,1.0,120.73333333,1.0,58.0,
28100,112564.0,162129.0,DebtCon,ProfExe,7.0,0.0,0.0,115.56446202,2.0,26.0,33.091681472
28200,44363.0,72966.0,DebtCon,Mgr,16.0,1.0,0.0,82.270594585,6.0,16.0,34.980525368
28200,118728.0,160486.0,DebtCon,ProfExe,7.0,0.0,0.0,112.52081792,2.0,26.0,34.537342291
28300,72572.0,117311.0,DebtCon,Other,6.0,0.0,0.0,85.797248152,1.0,32.0,39.876503701
28300,,29512.0,HomeImp,Other,24.0,0.0,0.0,78.109069731,2.0,14.0,30.513283442
28300,71973.0,119224.0,DebtCon,Other,4.0,0.0,0.0,89.379952321,2.0,32.0,39.98105906
28300,130028.0,178918.0,DebtCon,Mgr,2.0,,,113.94263886,,39.0,33.440161627
28300,137159.0,186153.0,DebtCon,Mgr,0.0,,,112.17281254,,38.0,29.874731494
28400,197852.0,243593.0,DebtCon,Other,10.0,0.0,0.0,111.10868013,2.0,26.0,41.214965339
28400,36484.0,73478.0,DebtCon,Mgr,13.0,1.0,0.0,100.9750908,6.0,16.0,34.763993775
28400,206126.0,238745.0,HomeImp,Other,9.0,0.0,0.0,119.0697634,1.0,42.0,41.670187737
28500,,41763.0,DebtCon,Other,12.0,1.0,,92.866988596,,13.0,21.901855997
28500,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,102.56701711,6.0,16.0,35.671505075
28500,137174.0,186118.0,DebtCon,Mgr,1.0,,,115.29481113,,39.0,32.87512565
28500,29338.0,62220.0,Unknown,Office,2.0,0.0,0.0,113.20592381,1.0,6.0,36.877098508
28600,39009.0,75893.0,DebtCon,Mgr,12.0,1.0,0.0,85.625519988,6.0,15.0,33.975814412
28600,31634.0,65157.0,Unknown,Office,5.0,0.0,0.0,119.36202556,1.0,6.0,40.159418765
28700,137247.0,186685.0,DebtCon,Mgr,0.0,,,110.49500235,,39.0,30.859724325
28800,,44761.0,DebtCon,Other,10.0,0.0,,84.728267958,,14.0,22.841663187
28800,134144.0,185910.0,DebtCon,Mgr,2.0,,,122.5038922,,39.0,30.338219429
28900,75887.0,117989.0,DebtCon,Other,4.0,0.0,0.0,92.090542151,2.0,32.0,40.778888426
29000,72478.0,113000.0,DebtCon,Other,1.5,0.0,6.0,114.66666667,4.0,12.0,
29300,68024.0,115954.0,HomeImp,Other,6.0,,,109.91502045,11.0,21.0,44.369170763
29400,119256.0,160683.0,DebtCon,ProfExe,6.0,0.0,0.0,109.12119697,3.0,27.0,33.301762888
29400,48800.0,86000.0,DebtCon,Other,5.0,1.0,0.0,52.766532731,2.0,21.0,
29400,39354.0,75553.0,DebtCon,Mgr,13.0,1.0,0.0,77.342597043,6.0,15.0,35.110448893
29800,34000.0,71000.0,DebtCon,Other,10.0,,,115.66666667,,24.0,
29900,73506.0,115000.0,DebtCon,Mgr,11.0,0.0,0.0,77.133333333,1.0,35.0,
29900,22000.0,,DebtCon,Other,2.0,2.0,0.0,81.133333333,11.0,10.0,
30000,74975.0,118886.0,DebtCon,Mgr,12.0,0.0,0.0,85.045754904,0.0,34.0,26.349131932
30000,77853.0,114746.0,HomeImp,Other,6.0,,,114.58372248,10.0,21.0,43.29474364
30000,79044.0,118685.0,DebtCon,Mgr,12.0,0.0,0.0,92.118875541,1.0,34.0,27.224985258
30000,8875.0,57000.0,DebtCon,Other,0.0,0.0,0.0,100.46666667,1.0,6.0,
30000,,50000.0,HomeImp,Office,4.0,0.0,1.0,118.66666667,1.0,15.0,
30000,20000.0,38000.0,DebtCon,Other,0.9,0.0,0.0,59.833333333,0.0,7.0,
30100,24350.0,40356.0,DebtCon,Other,0.0,0.0,0.0,81.840250201,0.0,6.0,13.409995648
30100,78124.0,116280.0,DebtCon,Mgr,10.0,0.0,0.0,73.753383522,1.0,35.0,26.406331958
30100,42747.0,71360.0,DebtCon,Other,10.0,,,89.516265457,,24.0,34.036663762
30200,20956.0,39333.0,DebtCon,Other,0.0,1.0,0.0,73.391797524,0.0,7.0,13.495367368
30200,34955.0,79556.0,DebtCon,Other,8.0,,,121.02331335,,23.0,32.804530596
30300,18306.0,66747.0,DebtCon,Other,1.0,0.0,0.0,95.181437553,1.0,6.0,37.582898412
30300,36014.0,76525.0,DebtCon,Mgr,14.0,0.0,0.0,88.934468851,5.0,16.0,34.9372716
30400,40386.0,68120.0,DebtCon,Mgr,12.0,1.0,0.0,98.820153684,5.0,15.0,34.020257191
30500,77246.0,121758.0,DebtCon,Mgr,10.0,0.0,0.0,79.21417248,0.0,34.0,26.521740538
30500,10952.0,65166.0,DebtCon,Other,0.0,0.0,0.0,91.951603506,1.0,6.0,37.692624384
30600,35332.0,71898.0,DebtCon,Other,10.0,,,115.21089553,,24.0,33.071350275
30600,78355.0,124426.0,DebtCon,Mgr,11.0,0.0,0.0,81.223397569,1.0,34.0,25.942577765
30700,14834.0,64870.0,DebtCon,Other,1.0,0.0,0.0,99.704362118,1.0,5.0,36.692324058
30800,29226.0,44735.0,DebtCon,Other,1.0,0.0,0.0,66.244719761,0.0,7.0,13.783965436
31000,67794.0,103535.0,DebtCon,Mgr,7.0,0.0,1.0,116.89898988,1.0,31.0,44.065428782
31000,37507.0,71612.0,DebtCon,Other,10.0,,,112.8714443,,24.0,31.784456165
31000,13542.0,58827.0,DebtCon,Other,0.0,0.0,0.0,92.1329084,0.0,6.0,36.256968747
31100,73386.0,108864.0,HomeImp,Other,5.0,,,119.53951836,10.0,21.0,42.826600831
31200,22907.0,46357.0,DebtCon,Other,0.0,0.0,0.0,62.416296878,0.0,6.0,15.028037471
31200,14906.0,64767.0,DebtCon,Other,0.0,0.0,0.0,80.355570586,0.0,5.0,35.039075366
31200,15557.0,62847.0,DebtCon,Other,0.0,0.0,0.0,99.560441868,1.0,6.0,37.394118746
31200,38352.0,80550.0,DebtCon,Mgr,21.0,1.0,0.0,116.4379076,0.0,14.0,35.38186329
31400,16209.0,62450.0,DebtCon,Other,1.0,0.0,0.0,108.38765771,1.0,6.0,38.121275069
31500,16800.0,,DebtCon,Unknown,12.0,1.0,2.0,110.63333333,4.0,20.0,
31500,15391.0,,HomeImp,Unknown,2.6,6.0,1.0,57.833333333,0.0,8.0,
31500,22100.0,35000.0,DebtCon,Other,1.9,2.0,0.0,85.233333333,2.0,14.0,
31500,16000.0,43040.0,DebtCon,Other,0.0,1.0,1.0,98.433333333,1.0,11.0,
31500,10879.0,58089.0,DebtCon,Other,0.0,0.0,0.0,94.248035718,0.0,5.0,38.662402273
31600,11478.0,66275.0,DebtCon,Other,1.0,0.0,0.0,97.198633924,1.0,5.0,35.945205753
31700,72809.0,109678.0,HomeImp,Other,5.0,,,117.47392147,10.0,21.0,41.512835893
31800,70680.0,114720.0,HomeImp,Other,5.0,,,115.85024915,11.0,20.0,43.06942356
31800,71553.0,111237.0,HomeImp,Other,6.0,,,114.12378455,10.0,20.0,41.456707983
31800,37100.0,74796.0,DebtCon,Other,10.0,,,109.77658256,,23.0,33.688866161
31900,15150.0,61388.0,DebtCon,Other,1.0,0.0,0.0,101.85943871,1.0,5.0,37.816570803
31900,23517.0,47805.0,DebtCon,Other,0.0,0.0,0.0,78.813600281,0.0,7.0,16.727748096
31900,83226.0,115509.0,DebtCon,Mgr,11.0,0.0,0.0,79.030115608,0.0,34.0,26.521859522
32000,33148.0,69965.0,DebtCon,ProfExe,13.0,2.0,4.0,112.51086544,3.0,27.0,36.021508666
32000,35219.0,76888.0,DebtCon,Other,9.0,,,110.4525208,,23.0,32.364212626
32000,22832.0,43358.0,DebtCon,Other,1.0,0.0,0.0,68.328984239,0.0,7.0,13.665797689
32100,120725.0,168783.0,DebtCon,ProfExe,15.0,0.0,0.0,121.56041992,1.0,17.0,27.902221607
32200,16232.0,60238.0,DebtCon,Other,0.0,0.0,0.0,116.72974546,1.0,5.0,37.999081526
32200,118793.0,171024.0,DebtCon,ProfExe,16.0,0.0,0.0,119.60347765,1.0,16.0,29.011327721
32300,14163.0,60626.0,DebtCon,Other,0.0,0.0,0.0,109.03108797,1.0,6.0,36.501086508
32300,23448.0,45557.0,DebtCon,Other,0.0,0.0,0.0,69.199730766,0.0,7.0,15.778196676
32300,28213.0,40515.0,DebtCon,Other,0.0,0.0,0.0,55.044242521,0.0,7.0,15.396876659
32300,41877.0,78220.0,DebtCon,Other,8.0,,,121.99772938,,23.0,31.876262039
32400,103000.0,149500.0,DebtCon,Mgr,12.0,1.0,0.0,88.233333333,2.0,38.0,
32600,17918.0,40000.0,DebtCon,Mgr,7.0,0.0,0.0,45.666666667,0.0,7.0,
32800,37231.0,80347.0,DebtCon,Other,9.0,,,113.93659292,,24.0,32.170019623
32900,9200.0,66056.0,DebtCon,Other,0.0,0.0,0.0,107.67343823,1.0,6.0,37.189551645
33000,18026.0,57436.0,DebtCon,Other,0.0,0.0,0.0,94.118968045,0.0,5.0,37.749933733
33000,153000.0,164000.0,DebtCon,Office,9.0,0.0,0.0,117.66666667,4.0,32.0,
33100,111917.0,156552.0,DebtCon,Mgr,12.0,0.0,0.0,107.2948996,2.0,37.0,41.441548663
