LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,target
4900,65873.0,90408.0,Unknown,Mgr,2.0,0.0,0.0,141.85899895,0.0,23.0,37.76961861,0
19000,171106.0,200000.0,DebtCon,Other,9.8,3.0,0.0,153.16666667,0.0,26.0,,1
14200,84718.0,103804.0,HomeImp,Other,21.0,0.0,0.0,123.66357507,4.0,23.0,30.635348147,0
11700,,67940.0,HomeImp,Mgr,3.0,3.0,4.0,204.02559324,1.0,38.0,,1
10000,20500.0,54600.0,HomeImp,Self,15.0,0.0,0.0,160.33333333,2.0,11.0,,1
32500,124548.0,169881.0,DebtCon,ProfExe,16.0,0.0,0.0,129.524283,1.0,17.0,28.85081359,0
5000,68000.0,75616.0,DebtCon,ProfExe,0.1,0.0,0.0,131.86666667,0.0,30.0,,1
79200,21694.0,103143.0,HomeImp,Unknown,26.0,0.0,1.0,139.93899893,0.0,14.0,31.333684784,0
26100,80176.0,113247.0,DebtCon,Mgr,9.0,0.0,1.0,294.75203341,1.0,29.0,33.19212531,0
24200,91491.0,141827.0,DebtCon,ProfExe,21.0,1.0,0.0,163.17437719,0.0,25.0,42.060981767,0
16900,68940.0,88264.0,DebtCon,Office,0.0,0.0,0.0,166.10628148,0.0,25.0,24.955311418,0
21200,63093.0,101789.0,HomeImp,ProfExe,18.0,0.0,0.0,623.45620883,1.0,24.0,19.414587953,0
5600,69435.0,83489.0,DebtCon,ProfExe,14.0,0.0,0.0,200.41843402,1.0,17.0,22.841092848,0
15900,94078.0,118359.0,DebtCon,Other,13.0,0.0,0.0,125.55199939,1.0,8.0,37.78182264,0
43200,217036.0,291222.0,DebtCon,ProfExe,30.0,0.0,0.0,228.14645828,1.0,25.0,43.789499295,1
38700,119847.0,162365.0,HomeImp,ProfExe,13.0,0.0,0.0,149.80279545,0.0,39.0,47.915112415,1
16700,51310.0,76704.0,DebtCon,Other,2.0,,2.0,271.6519477,0.0,10.0,37.630057159,0
12900,151991.0,179521.0,HomeImp,Office,6.0,0.0,0.0,186.8053299,0.0,55.0,34.19175206,0
26400,128413.0,207302.0,DebtCon,ProfExe,9.0,0.0,0.0,228.01513165,3.0,26.0,17.872195182,0
15800,24939.0,39285.0,Unknown,Office,2.0,0.0,0.0,209.03744147,0.0,16.0,38.888128371,0
26000,75034.0,100852.0,DebtCon,Office,10.0,0.0,0.0,152.3539807,0.0,20.0,36.356309397,0
20100,70491.0,100797.0,DebtCon,Other,,2.0,0.0,247.03727185,2.0,14.0,40.272149382,0
17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0,238.16689863,0.0,27.0,20.079334384,0
6400,51436.0,91284.0,DebtCon,Unknown,4.0,0.0,0.0,209.64289843,2.0,30.0,31.971971208,0
53000,180371.0,256589.0,DebtCon,ProfExe,4.0,0.0,0.0,240.15780198,1.0,33.0,36.477617807,0
10200,29581.0,39992.0,DebtCon,Self,3.0,0.0,0.0,149.87462567,2.0,26.0,43.197242061,1
89900,48811.0,88934.0,DebtCon,Other,15.0,0.0,0.0,219.60100218,0.0,16.0,34.571519125,0
15200,71233.0,84439.0,DebtCon,Other,1.0,0.0,0.0,242.98332141,2.0,26.0,32.210050357,0
15800,58100.0,83000.0,DebtCon,ProfExe,2.0,1.0,1.0,284.06666667,4.0,27.0,,1
20900,111464.0,144487.0,DebtCon,Office,11.0,0.0,1.0,206.67735326,0.0,25.0,40.065477156,0
28900,225000.0,285000.0,DebtCon,ProfExe,15.0,0.0,1.0,258.73333333,2.0,26.0,,0
17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0,320.6,4.0,28.0,,1
13100,82411.0,103833.0,HomeImp,Other,21.0,0.0,0.0,135.86303837,4.0,24.0,29.21582663,0
3200,74864.0,87266.0,HomeImp,ProfExe,7.0,0.0,0.0,250.63126922,0.0,12.0,42.909997351,0
16200,81933.0,131208.0,DebtCon,ProfExe,13.0,0.0,0.0,308.53202717,0.0,19.0,29.60368375,0
12000,59099.0,82000.0,DebtCon,Other,10.0,0.0,2.0,219.13333333,0.0,33.0,,1
7600,58622.0,77726.0,HomeImp,Other,15.0,0.0,0.0,249.63376067,2.0,36.0,34.882066439,0
8700,30716.0,84778.0,HomeImp,ProfExe,19.0,0.0,0.0,219.08523561,0.0,10.0,23.808894154,0
40800,127034.0,198587.0,DebtCon,Mgr,,1.0,0.0,186.5429439,0.0,25.0,35.400021279,0
23400,97865.0,120172.0,DebtCon,Self,2.0,0.0,0.0,200.57575228,1.0,26.0,36.398728722,0
23000,32946.0,52054.0,HomeImp,Self,6.0,0.0,,123.06721674,,10.0,24.02181712,0
12800,49349.0,70078.0,DebtCon,Other,9.0,0.0,0.0,240.90805914,0.0,17.0,31.754053954,0
9000,82700.0,121000.0,DebtCon,Office,9.0,0.0,0.0,131.9,1.0,22.0,,0
52300,,84584.0,HomeImp,Other,,1.0,0.0,350.92099628,0.0,7.0,24.355304246,0
32900,232792.0,293949.0,DebtCon,ProfExe,13.0,0.0,1.0,275.69580522,1.0,26.0,27.878257844,0
10800,13365.0,66979.0,HomeImp,Other,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968,0
20000,,90000.0,HomeImp,Other,8.0,0.0,0.0,181.7,1.0,16.0,,0
12800,206527.0,227737.0,HomeImp,ProfExe,11.0,0.0,0.0,225.20132562,0.0,22.0,31.12184071,0
17700,85150.0,113104.0,DebtCon,ProfExe,11.0,0.0,0.0,148.0652591,2.0,19.0,38.962872064,0
29500,118000.0,169900.0,DebtCon,Mgr,8.0,0.0,0.0,138.96666667,1.0,23.0,,1
13200,155478.0,183646.0,HomeImp,Office,5.0,0.0,0.0,196.24137089,1.0,55.0,35.602875363,0
12500,83276.0,129116.0,DebtCon,Office,7.0,0.0,0.0,138.68795496,0.0,22.0,39.589961826,0
21900,70152.0,188365.0,Unknown,Other,9.0,0.0,0.0,367.54149045,0.0,17.0,32.692515336,0
6200,73881.0,98550.0,HomeImp,Other,0.0,0.0,1.0,182.8787798,0.0,31.0,37.19944569,0
20100,104183.0,139637.0,HomeImp,ProfExe,10.0,0.0,0.0,162.00418077,1.0,23.0,34.624202813,0
10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.34575081,0.0,24.0,34.634235614,0
10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.28188255,2.0,29.0,38.62337208,0
15400,100848.0,129454.0,HomeImp,ProfExe,10.0,0.0,0.0,174.89651925,2.0,31.0,28.065590866,0
27600,124139.0,157940.0,DebtCon,Mgr,4.0,0.0,0.0,288.88653955,0.0,24.0,38.22673698,0
11400,112930.0,144830.0,DebtCon,ProfExe,2.0,0.0,0.0,271.23803732,1.0,46.0,33.251079314,0
16400,54818.0,74447.0,DebtCon,Office,3.0,2.0,3.0,208.08886428,1.0,50.0,41.95642972,1
12300,112373.0,136202.0,DebtCon,ProfExe,16.0,,1.0,179.8829733,0.0,32.0,30.488268105,0
14500,67956.0,80318.0,DebtCon,Other,1.0,0.0,0.0,233.39727318,2.0,26.0,31.316415415,0
14700,10098.0,51653.0,DebtCon,ProfExe,3.0,0.0,0.0,302.652472,0.0,16.0,18.423923816,0
42500,104027.0,158425.0,DebtCon,Other,14.0,,0.0,224.60137563,3.0,31.0,42.68375126,0
21400,90912.0,121714.0,DebtCon,Self,3.0,0.0,0.0,221.51542597,2.0,26.0,34.885541428,0
19500,48835.0,72566.0,DebtCon,ProfExe,9.0,0.0,0.0,191.27539659,1.0,42.0,39.612425643,0
20200,61477.0,98143.0,DebtCon,Office,1.0,0.0,0.0,156.92908886,0.0,21.0,36.099868346,0
18500,26389.0,85552.0,DebtCon,ProfExe,7.0,0.0,0.0,152.04065885,1.0,21.0,27.356208077,0
10300,57902.0,74355.0,HomeImp,Other,4.0,0.0,0.0,243.6309162,1.0,16.0,36.574441888,0
7400,56596.0,72861.0,HomeImp,Mgr,3.0,0.0,1.0,141.96214925,0.0,23.0,28.300245637,0
23300,143821.0,177028.0,HomeImp,Mgr,8.0,0.0,0.0,320.92343613,0.0,16.0,44.752958859,0
16600,95860.0,123546.0,DebtCon,Office,0.0,,2.0,252.75748794,1.0,29.0,40.608567483,0
41700,,854112.0,HomeImp,Other,16.0,0.0,0.0,180.60887818,0.0,23.0,42.071645383,1
19200,54483.0,81690.0,DebtCon,Other,16.0,0.0,0.0,198.70251643,0.0,21.0,37.749426528,0
34900,236340.0,37598.0,DebtCon,Mgr,2.0,0.0,1.0,220.60253506,4.0,50.0,41.857415928,0
10800,44355.0,57742.0,HomeImp,Other,20.0,0.0,1.0,129.73199214,0.0,22.0,38.042767861,0
16600,,43880.0,DebtCon,Other,,,,351.725503,,15.0,31.534288917,0
30000,109583.0,153132.0,DebtCon,ProfExe,10.0,0.0,0.0,162.3840072,1.0,16.0,33.760305236,0
8500,41210.0,45175.0,DebtCon,Office,9.0,0.0,0.0,209.49409472,1.0,22.0,29.96408198,0
24300,55579.0,98320.0,DebtCon,ProfExe,1.0,0.0,0.0,187.02181081,0.0,26.0,33.473373585,0
9200,69657.0,89082.0,DebtCon,Unknown,3.0,0.0,0.0,217.32115468,0.0,16.0,28.749890366,0
7000,81335.0,81018.0,HomeImp,Other,22.0,0.0,0.0,341.61057605,1.0,47.0,27.767299768,0
10200,,64377.0,HomeImp,Other,,0.0,0.0,347.24501311,0.0,6.0,37.774681559,0
11800,53596.0,69786.0,DebtCon,Mgr,5.0,,,126.78778068,,24.0,41.047754879,0
13700,60623.0,83979.0,HomeImp,Other,,0.0,0.0,308.10854035,0.0,20.0,29.482527873,0
32300,133193.0,174905.0,DebtCon,Mgr,13.0,0.0,0.0,177.0516476,1.0,28.0,39.475689602,0
80600,16337.0,109370.0,HomeImp,Unknown,28.0,0.0,0.0,137.43999135,0.0,14.0,34.202005032,0
17200,7044.0,57831.0,DebtCon,Sales,0.0,0.0,0.0,330.97090434,0.0,6.0,37.943315139,0
13300,60014.0,75695.0,DebtCon,Sales,1.0,0.0,,182.0643734,1.0,20.0,40.206671113,1
30000,176000.0,240000.0,DebtCon,ProfExe,1.0,1.0,0.0,198.86666667,2.0,13.0,,1
14300,94062.0,102052.0,DebtCon,Sales,14.0,,2.0,133.37810853,1.0,17.0,35.716612111,0
12800,91040.0,114331.0,DebtCon,Other,12.0,0.0,0.0,175.87735007,0.0,26.0,34.747185039,0
6500,63144.0,76754.0,HomeImp,Mgr,2.0,0.0,2.0,129.0777116,0.0,23.0,29.055433128,0
12900,117900.0,143433.0,DebtCon,Mgr,6.0,0.0,0.0,227.93289343,0.0,35.0,47.619763526,1
15300,21383.0,38480.0,HomeImp,Mgr,20.0,0.0,1.0,182.6,4.0,31.0,,1
14300,19111.0,49794.0,HomeImp,Office,23.0,0.0,0.0,262.30674029,0.0,19.0,30.933678393,0
26100,103949.0,208432.0,DebtCon,Other,23.0,0.0,0.0,202.59264703,0.0,18.0,23.290234477,0
13300,64002.0,88174.0,DebtCon,Other,3.0,,,157.91698973,,34.0,29.79823118,0
41700,59889.0,109250.0,DebtCon,Mgr,16.0,0.0,0.0,187.13281076,0.0,22.0,36.968814443,0
43300,217840.0,299171.0,DebtCon,ProfExe,31.0,0.0,0.0,232.27006776,1.0,24.0,43.1146909,1
81200,18834.0,108355.0,HomeImp,Unknown,28.0,0.0,0.0,139.136329,0.0,14.0,34.042153174,0
5000,6000.0,38575.0,HomeImp,Self,7.0,0.0,1.0,335.03333333,3.0,42.0,,1
13400,111000.0,131000.0,DebtCon,ProfExe,14.0,0.0,0.0,165.33333333,2.0,26.0,,1
28200,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,182.24730572,2.0,22.0,32.477167031,0
8700,51950.0,67475.0,HomeImp,Other,4.5,0.0,1.0,246.46666667,2.0,16.0,,0
13900,68876.0,90813.0,HomeImp,Other,,0.0,0.0,284.49690358,0.0,19.0,31.164149986,0
22700,75354.0,106186.0,DebtCon,Other,,0.0,0.0,175.33937624,1.0,24.0,38.256593617,0
21500,100727.0,146904.0,HomeImp,ProfExe,11.0,0.0,0.0,153.22388819,1.0,23.0,34.965962753,0
14100,52302.0,63589.0,HomeImp,ProfExe,6.0,0.0,0.0,130.34246718,4.0,8.0,34.792831648,1
13700,73600.0,92000.0,DebtCon,ProfExe,9.0,1.0,2.0,347.96666667,,42.0,,0
23800,101536.0,147601.0,HomeImp,ProfExe,10.0,0.0,0.0,161.25574183,1.0,23.0,32.719421241,0
18900,55238.0,112776.0,DebtCon,ProfExe,16.0,0.0,0.0,251.54939236,0.0,19.0,25.769499901,0
12000,48189.0,53969.0,DebtCon,Other,5.0,0.0,0.0,276.38174269,0.0,18.0,65.495243152,1
20500,25984.0,95541.0,DebtCon,Other,28.0,1.0,5.0,248.40487821,0.0,21.0,17.805848892,1
24700,53925.0,83056.0,DebtCon,Mgr,4.0,0.0,0.0,251.1883928,2.0,25.0,34.889241727,0
22400,47687.0,65704.0,DebtCon,Office,6.0,0.0,0.0,174.55789705,2.0,27.0,36.219767833,0
5600,41439.0,53893.0,HomeImp,Office,8.0,,,181.32298993,,19.0,24.651395744,0
9300,,36793.0,HomeImp,Other,,,,304.52018936,,11.0,30.738813764,0
38000,106000.0,160000.0,DebtCon,Other,24.0,0.0,6.0,240.46666667,0.0,33.0,,1
24500,118251.0,158758.0,DebtCon,Mgr,2.0,0.0,0.0,282.64992165,0.0,24.0,38.844801954,0
9900,21400.0,36600.0,DebtCon,Self,2.0,0.0,0.0,154.2,2.0,26.0,,1
14300,31607.0,70118.0,DebtCon,ProfExe,6.0,0.0,0.0,255.71956727,0.0,15.0,23.062913802,0
24300,236390.0,262210.0,HomeImp,Self,6.0,0.0,0.0,243.07790007,2.0,50.0,36.906664969,0
16400,47428.0,76483.0,DebtCon,ProfExe,4.0,0.0,0.0,232.31554471,3.0,31.0,33.106835776,0
10600,63245.0,82041.0,DebtCon,Office,3.0,1.0,3.0,184.5725782,3.0,29.0,38.219034312,0
4000,67533.0,71865.0,HomeImp,Mgr,10.0,,2.0,227.79298841,0.0,25.0,39.166328703,0
12200,91000.0,114053.0,DebtCon,Other,11.0,0.0,0.0,173.5,0.0,27.0,,0
23800,74390.0,186176.0,Unknown,Other,10.0,0.0,0.0,363.14019166,1.0,16.0,30.27099531,0
22500,52000.0,87250.0,DebtCon,Other,7.0,0.0,0.0,232.33333333,1.0,20.0,,0
13500,71698.0,93536.0,DebtCon,Other,6.0,0.0,0.0,202.46588178,2.0,19.0,42.814734648,0
21500,90000.0,111500.0,DebtCon,Other,24.0,0.0,0.0,243.5,1.0,27.0,,0
22400,79022.0,105086.0,DebtCon,Other,,0.0,0.0,179.45891702,2.0,25.0,38.306398215,0
16000,16300.0,128200.0,DebtCon,Other,10.0,0.0,0.0,366.26666667,1.0,10.0,,0
19200,101641.0,160839.0,Unknown,Other,,1.0,,260.83499293,,23.0,37.123604306,0
26600,122501.0,153280.0,DebtCon,Mgr,2.0,0.0,0.0,289.58172299,0.0,25.0,38.129711796,0
7100,39000.0,55000.0,Unknown,Other,12.0,0.0,1.0,192.76666667,2.0,31.0,,1
14600,82837.0,95796.0,DebtCon,Other,0.0,0.0,0.0,148.35522113,0.0,23.0,42.033084871,0
23500,75708.0,102198.0,DebtCon,Mgr,2.0,,,231.43431589,5.0,23.0,42.179786422,0
12400,49264.0,57923.0,DebtCon,Other,0.0,0.0,0.0,182.00104146,2.0,13.0,27.00877688,0
25300,51261.0,87025.0,DebtCon,Mgr,4.0,0.0,0.0,249.83618476,2.0,25.0,31.658786411,0
8000,36000.0,115800.0,DebtCon,Other,,0.0,0.0,168.23333333,3.0,30.0,,1
14400,46955.0,67304.0,DebtCon,Other,2.0,0.0,0.0,171.6224654,0.0,13.0,36.555188948,0
25500,,121708.0,DebtCon,Mgr,8.0,1.0,0.0,151.96934115,0.0,27.0,33.159940628,0
42000,102000.0,165000.0,DebtCon,Office,12.0,1.0,1.0,237.36666667,0.0,19.0,,1
29200,99600.0,143000.0,DebtCon,Other,15.0,0.0,0.0,232.33333333,1.0,40.0,,0
10000,19225.53,35500.0,HomeImp,Office,5.0,0.0,2.0,186.0,1.0,10.0,,1
10400,57816.0,82047.0,HomeImp,Other,3.0,0.0,1.0,176.65689456,0.0,12.0,30.674205288,0
25200,74038.0,114722.0,DebtCon,Mgr,9.0,0.0,1.0,304.00415592,1.0,28.0,31.360727251,0
4500,118000.0,146870.0,HomeImp,ProfExe,4.5,2.0,0.0,203.86666667,1.0,20.0,,1
38000,94083.0,132791.0,DebtCon,Self,10.0,0.0,1.0,212.99272796,0.0,64.0,62.801732089,1
26500,47820.0,76159.0,DebtCon,Other,24.0,,0.0,282.44500782,0.0,30.0,41.288882375,0
20000,116932.0,138072.0,HomeImp,Other,19.0,0.0,0.0,171.46666667,2.0,23.0,,1
24100,61811.0,97086.0,DebtCon,Other,6.0,0.0,0.0,222.62659082,1.0,19.0,34.68253701,0
28200,100353.0,131386.0,DebtCon,Office,9.0,0.0,0.0,146.06548333,0.0,28.0,38.679207625,0
4700,67913.0,97205.0,Unknown,Mgr,2.0,0.0,0.0,142.82439151,0.0,24.0,35.226997192,0
27700,67446.0,99206.0,DebtCon,ProfExe,11.0,0.0,0.0,286.96597112,0.0,32.0,38.995164401,0
14700,47177.0,68456.0,HomeImp,ProfExe,3.0,0.0,0.0,193.68506884,2.0,18.0,34.542533238,0
21500,94310.0,142986.0,DebtCon,ProfExe,22.0,1.0,0.0,170.20499962,0.0,25.0,39.566646239,0
53700,25813.0,78955.0,HomeImp,Other,3.0,2.0,0.0,243.51485546,7.0,14.0,42.998456034,0
16500,76000.0,110000.0,DebtCon,Mgr,18.0,0.0,0.0,242.5,5.0,31.0,,0
17000,45671.0,64516.0,HomeImp,Other,27.0,0.0,0.0,246.17972137,0.0,13.0,25.701205603,0
11600,96882.0,118914.0,DebtCon,ProfExe,13.0,0.0,0.0,176.22191092,2.0,17.0,34.757740199,0
10700,67523.0,85560.0,DebtCon,Sales,5.0,0.0,0.0,126.84293494,0.0,35.0,26.001665333,0
16000,69322.0,106189.0,HomeImp,ProfExe,2.0,1.0,1.0,238.4,0.0,31.0,,1
13000,6793.0,47700.0,DebtCon,ProfExe,4.0,0.0,0.0,304.36666667,0.0,16.0,,0
22300,21571.0,42590.0,DebtCon,Other,25.0,0.0,0.0,297.67446271,,13.0,33.117017357,0
21700,29258.0,53807.0,DebtCon,Other,0.0,,,300.6792922,,24.0,35.698017435,0
17600,59347.0,68667.0,DebtCon,Office,0.0,0.0,0.0,185.27496096,0.0,25.0,30.052323948,0
12300,159798.0,177853.0,DebtCon,ProfExe,6.0,,0.0,206.81707264,4.0,25.0,41.42504139,0
11900,34222.0,59948.0,DebtCon,Office,24.0,0.0,0.0,228.0753508,1.0,29.0,25.728837383,0
16300,43500.0,69875.0,DebtCon,ProfExe,5.0,0.0,0.0,245.53333333,3.0,32.0,,0
20400,83188.0,113181.0,DebtCon,Mgr,25.0,,0.0,321.56093961,1.0,42.0,37.69667921,0
10000,48041.0,76050.0,HomeImp,Other,3.0,0.0,2.0,185.7,0.0,13.0,,0
17400,96590.0,112115.0,DebtCon,Other,0.0,6.0,0.0,178.65958941,2.0,46.0,41.117887486,1
21800,133812.0,166893.0,DebtCon,ProfExe,6.0,0.0,0.0,169.76714449,0.0,37.0,20.059527176,0
7500,33600.0,50125.0,DebtCon,Other,2.0,0.0,0.0,146.93333333,0.0,18.0,,1
17300,73503.0,91842.0,DebtCon,Other,0.0,0.0,6.0,142.33207559,1.0,32.0,46.902324378,1
9000,96884.0,110108.0,DebtCon,Other,18.0,0.0,2.0,194.8,2.0,16.0,,0
13700,95065.0,123858.0,DebtCon,Other,9.0,0.0,0.0,176.95253246,0.0,27.0,34.596837528,0
27900,135511.0,184219.0,DebtCon,ProfExe,1.0,1.0,0.0,241.05228345,2.0,19.0,38.606492713,0
16200,96049.0,129091.0,DebtCon,Mgr,5.0,,,251.16089383,3.0,42.0,36.692167907,0
10100,66393.0,85605.0,DebtCon,Office,6.0,1.0,1.0,203.69956292,3.0,29.0,37.669305127,0
11100,61856.0,77275.0,HomeImp,Other,4.0,0.0,1.0,243.71377409,1.0,16.0,36.564119563,0
3000,20000.0,29750.0,DebtCon,Other,2.0,0.0,0.0,187.06666667,0.0,12.0,,1
23300,82472.0,110321.0,DebtCon,Other,,0.0,0.0,174.23998064,2.0,25.0,37.912872473,0
9200,92395.0,114494.0,HomeImp,Office,24.0,0.0,0.0,130.3767882,1.0,11.0,39.112150358,0
8700,43759.0,50070.0,HomeImp,Mgr,19.0,1.0,1.0,218.9062534,0.0,17.0,34.058146802,0
21800,48162.0,70361.0,DebtCon,Office,2.0,0.0,0.0,227.98627911,0.0,12.0,36.061816398,0
18300,109437.0,114900.0,DebtCon,Other,1.0,0.0,0.0,138.17185084,1.0,20.0,38.332316894,0
19200,68902.0,98737.0,DebtCon,Office,1.0,0.0,0.0,166.81657408,4.0,19.0,33.035075976,0
7800,38506.0,50309.0,DebtCon,Other,11.0,0.0,0.0,231.0011955,0.0,32.0,35.906115846,0
12900,105638.0,112608.0,DebtCon,Other,17.0,0.0,2.0,208.30688217,2.0,16.0,39.677905811,0
8400,60995.0,78444.0,HomeImp,Mgr,4.0,0.0,1.0,123.7385166,0.0,23.0,26.932707601,0
20300,90048.0,129230.0,DebtCon,ProfExe,13.0,,,134.94259728,,25.0,30.236554055,0
10200,102281.0,114277.0,Unknown,Office,15.0,0.0,0.0,263.2869775,0.0,16.0,36.827785946,0
14800,100255.0,116160.0,DebtCon,Other,10.0,0.0,0.0,184.77721416,0.0,26.0,34.483990385,0
59200,119000.0,198000.0,DebtCon,ProfExe,9.0,0.0,0.0,309.13333333,2.0,27.0,,0
17300,91132.0,110440.0,DebtCon,ProfExe,10.0,0.0,0.0,147.55332445,2.0,19.0,36.427218736,0
21800,67305.0,99006.0,DebtCon,Other,,2.0,1.0,245.08777445,1.0,14.0,41.567662749,0
18500,10934.0,66367.0,DebtCon,Sales,1.0,0.0,0.0,326.56732823,0.0,5.0,38.151671011,0
20000,29400.0,52000.0,DebtCon,Other,,0.0,0.0,219.13333333,0.0,13.0,,0
17000,125257.0,161009.0,DebtCon,Office,3.0,0.0,0.0,129.75779959,1.0,21.0,27.6372066,0
42600,13284.0,64273.0,HomeImp,Office,,0.0,0.0,310.39832249,0.0,19.0,15.249613012,0
14800,30282.0,61986.0,DebtCon,ProfExe,7.0,0.0,0.0,249.24880458,0.0,16.0,21.009280887,0
16000,88093.0,106943.0,DebtCon,ProfExe,7.0,0.0,0.0,207.20285047,1.0,36.0,42.573079502,0
13000,44875.0,57713.0,DebtCon,Other,0.0,1.0,0.0,184.99032439,1.0,12.0,28.602076071,0
33000,227543.0,289091.0,DebtCon,ProfExe,3.0,0.0,0.0,203.94158615,0.0,29.0,17.425633477,0
11600,92613.0,108515.0,DebtCon,Other,11.0,0.0,0.0,206.8225881,3.0,16.0,39.111039466,0
24000,136000.0,,DebtCon,ProfExe,3.0,1.0,6.0,303.29428571,1.0,27.0,,1
2900,61962.0,70915.0,DebtCon,Mgr,2.0,0.0,0.0,282.80165924,3.0,37.0,49.20639579,1
22800,76733.0,105624.0,DebtCon,Mgr,1.0,,,225.32750789,5.0,23.0,40.691953683,0
13900,,,HomeImp,Other,4.0,0.0,2.0,209.47991026,0.0,15.0,35.774891787,1
11700,78789.0,91342.0,DebtCon,Mgr,5.0,0.0,0.0,128.36067425,2.0,27.0,41.952681795,0
13400,87175.0,115530.0,HomeImp,ProfExe,13.0,0.0,1.0,180.94510639,1.0,27.0,33.900056418,0
8000,61000.0,90450.0,HomeImp,Other,4.0,2.0,1.0,139.86666667,0.0,9.0,,1
19400,178000.0,219300.0,HomeImp,ProfExe,12.0,0.0,0.0,214.36666667,0.0,26.0,,1
12500,157312.0,181050.0,DebtCon,ProfExe,7.0,,0.0,209.70673679,4.0,25.0,40.905619756,0
17200,94937.0,133859.0,DebtCon,Mgr,6.0,,,248.15887558,2.0,42.0,36.790875327,0
12000,72786.0,84595.0,DebtCon,Office,4.0,2.0,2.0,198.76932508,3.0,30.0,38.090209026,0
41500,97536.0,158739.0,DebtCon,Other,13.0,,1.0,212.77443455,3.0,31.0,42.301907236,0
21700,24771.0,48361.0,DebtCon,Other,0.0,,,309.02844551,,24.0,33.877264297,0
26200,51599.0,87148.0,DebtCon,Other,,0.0,0.0,129.93392053,2.0,19.0,,1
22900,18059.0,57109.0,DebtCon,Other,26.0,0.0,1.0,213.03628478,0.0,24.0,25.547010323,0
16500,48674.0,73720.0,DebtCon,ProfExe,17.0,0.0,0.0,186.47307149,0.0,23.0,38.37360781,0
10000,49000.0,70000.0,HomeImp,Other,,0.0,3.0,190.73333333,1.0,12.0,,1
47500,,76836.0,HomeImp,Office,11.0,0.0,0.0,290.6493233,0.0,13.0,34.146892704,0
10000,26197.0,46600.0,HomeImp,ProfExe,9.0,0.0,0.0,165.96666667,2.0,9.0,,1
28100,61000.0,99000.0,DebtCon,Mgr,7.0,0.0,1.0,129.16666667,1.0,31.0,,1
50000,38000.0,,DebtCon,ProfExe,26.0,7.0,6.0,150.2,0.0,25.0,,1
25200,,68083.0,DebtCon,Other,26.0,0.0,0.0,128.42308654,0.0,8.0,21.05500114,0
22600,,58856.0,DebtCon,Other,,0.0,1.0,298.81954171,0.0,18.0,38.195026538,0
8500,50031.0,57276.0,DebtCon,Office,0.0,0.0,0.0,171.21281473,0.0,21.0,35.158702571,0
5000,10171.0,26809.0,HomeImp,Office,13.0,3.0,6.0,228.3,0.0,24.0,,1
23200,129355.0,171709.0,DebtCon,ProfExe,0.0,0.0,0.0,328.51412138,0.0,30.0,40.048440044,1
14500,70896.0,91652.0,HomeImp,Office,24.0,0.0,0.0,163.99161436,2.0,13.0,41.492816338,0
10700,29569.0,47842.0,DebtCon,Other,12.0,,1.0,144.81717461,7.0,28.0,36.784582009,0
40900,18760.0,69373.0,DebtCon,Other,19.0,0.0,0.0,211.6988199,1.0,31.0,39.922586879,0
25000,,113000.0,DebtCon,Mgr,9.0,1.0,0.0,168.4,0.0,27.0,,0
37900,201996.0,272874.0,DebtCon,ProfExe,3.0,0.0,0.0,249.8265925,0.0,32.0,31.427582447,0
10000,48840.0,58740.0,HomeImp,Other,15.0,2.0,2.0,194.8,0.0,39.0,,1
21500,10193.0,75649.0,DebtCon,Office,,0.0,0.0,247.81397141,0.0,22.0,39.148512421,0
22500,136086.0,180804.0,Unknown,Mgr,26.0,,4.0,329.40723708,1.0,27.0,33.031415536,0
25400,76194.0,98188.0,DebtCon,Mgr,0.0,,,245.26785331,5.0,23.0,42.138106434,0
12500,93538.0,118369.0,DebtCon,ProfExe,0.0,0.0,1.0,132.82371179,0.0,33.0,34.833864806,0
19400,167450.0,200902.0,DebtCon,ProfExe,9.0,0.0,0.0,264.69798241,1.0,37.0,25.630798735,0
20500,113963.0,131135.0,HomeImp,Self,3.0,1.0,0.0,243.68060389,1.0,26.0,143.94960495,1
14400,63671.0,70982.0,DebtCon,ProfExe,0.0,0.0,0.0,169.34664702,1.0,34.0,42.791632518,0
14900,45701.0,78186.0,DebtCon,Mgr,5.0,0.0,0.0,125.03135342,1.0,8.0,26.343855653,0
37500,127000.0,190900.0,DebtCon,Mgr,,1.0,0.0,181.63333333,0.0,25.0,,0
12600,68800.0,86000.0,DebtCon,Mgr,3.0,2.0,1.0,202.86666667,8.0,26.0,,1
9800,15021.0,31900.0,DebtCon,Other,6.0,0.0,0.0,276.73420174,0.0,11.0,22.291249185,0
10400,11426.0,69294.0,DebtCon,ProfExe,20.0,0.0,1.0,396.92626454,1.0,11.0,20.291988939,0
27600,54328.0,94216.0,DebtCon,Other,24.0,1.0,2.0,188.39374192,1.0,19.0,26.833312167,0
